Impact Probabilities and Periods of Close Approaches:

Overall Impact Probabilities (1/distance method):

Time: 2024-01-01 00:00:00, Probability: 1.666667E-09
Time: 2024-10-06 11:22:57.285951, Probability: 1.129359E-08
Time: 2024-10-06 11:52:57.388626, Probability: 1.129284E-08
Time: 2024-10-06 12:22:57.491301, Probability: 1.129208E-08
Time: 2024-10-06 12:52:57.593976, Probability: 1.129131E-08
Time: 2024-10-06 13:22:57.696652, Probability: 1.129053E-08
Time: 2024-10-06 13:52:57.799327, Probability: 1.128975E-08
Time: 2024-10-06 14:22:57.902002, Probability: 1.128895E-08
Time: 2024-10-06 14:52:58.004677, Probability: 1.128814E-08
Time: 2024-10-06 15:22:58.107353, Probability: 1.128733E-08
Time: 2024-10-06 15:52:58.210028, Probability: 1.128651E-08
Time: 2024-10-06 16:22:58.312703, Probability: 1.128568E-08
Time: 2024-10-06 16:52:58.415378, Probability: 1.128484E-08
Time: 2024-10-06 17:22:58.518054, Probability: 1.128399E-08
Time: 2024-10-06 17:52:58.620729, Probability: 1.128313E-08
Time: 2024-10-06 18:22:58.723404, Probability: 1.128227E-08
Time: 2024-10-06 18:52:58.826080, Probability: 1.128139E-08
Time: 2024-10-06 19:22:58.928755, Probability: 1.128051E-08
Time: 2024-10-06 19:52:59.031430, Probability: 1.127962E-08
Time: 2024-10-06 20:22:59.134105, Probability: 1.127872E-08
Time: 2024-10-06 20:52:59.236781, Probability: 1.127781E-08
Time: 2024-10-06 21:22:59.339456, Probability: 1.127689E-08
Time: 2024-10-06 21:52:59.442131, Probability: 1.127597E-08
Time: 2024-10-06 22:22:59.544806, Probability: 1.127503E-08
Time: 2024-10-06 22:52:59.647482, Probability: 1.127409E-08
Time: 2024-10-06 23:22:59.750157, Probability: 1.127314E-08
Time: 2024-10-06 23:52:59.852832, Probability: 1.127218E-08
Time: 2024-10-07 00:22:59.955507, Probability: 1.127121E-08
Time: 2024-10-07 00:53:00.058183, Probability: 1.127023E-08
Time: 2024-10-07 01:23:00.160858, Probability: 1.126924E-08
Time: 2024-10-07 01:53:00.263533, Probability: 1.126825E-08
Time: 2024-10-07 02:23:00.366208, Probability: 1.126725E-08
Time: 2024-10-07 02:53:00.468884, Probability: 1.126623E-08
Time: 2024-10-07 03:23:00.571559, Probability: 1.126521E-08
Time: 2024-10-07 03:53:00.674234, Probability: 1.126418E-08
Time: 2024-10-07 04:23:00.776909, Probability: 1.126315E-08
Time: 2024-10-07 04:53:00.879585, Probability: 1.126210E-08
Time: 2024-10-07 05:23:00.982260, Probability: 1.126105E-08
Time: 2024-10-07 05:53:01.084935, Probability: 1.125998E-08
Time: 2024-10-07 06:23:01.187611, Probability: 1.125891E-08
Time: 2024-10-07 06:53:01.290286, Probability: 1.125783E-08
Time: 2024-10-07 07:23:01.392961, Probability: 1.125674E-08
Time: 2024-10-07 07:53:01.495636, Probability: 1.125565E-08
Time: 2024-10-07 08:23:01.598312, Probability: 1.125454E-08
Time: 2024-10-07 08:53:01.700987, Probability: 1.125343E-08
Time: 2024-10-07 09:23:01.803662, Probability: 1.125231E-08
Time: 2024-10-07 09:53:01.906337, Probability: 1.125118E-08
Time: 2024-10-07 10:23:02.009013, Probability: 1.125004E-08
Time: 2024-10-07 10:53:02.111688, Probability: 1.124889E-08
Time: 2024-10-07 11:23:02.214363, Probability: 1.124773E-08
Time: 2024-10-07 11:53:02.317038, Probability: 1.124657E-08
Time: 2024-10-07 12:23:02.419714, Probability: 1.124540E-08
Time: 2024-10-07 12:53:02.522389, Probability: 1.124422E-08
Time: 2024-10-07 13:23:02.625064, Probability: 1.124303E-08
Time: 2024-10-07 13:53:02.727739, Probability: 1.124183E-08
Time: 2024-10-07 14:23:02.830415, Probability: 1.124063E-08
Time: 2024-10-07 14:53:02.933090, Probability: 1.123941E-08
Time: 2024-10-07 15:23:03.035765, Probability: 1.123819E-08
Time: 2024-10-07 15:53:03.138440, Probability: 1.123696E-08
Time: 2024-10-07 16:23:03.241116, Probability: 1.123572E-08
Time: 2024-10-07 16:53:03.343791, Probability: 1.123447E-08
Time: 2024-10-07 17:23:03.446466, Probability: 1.123322E-08
Time: 2024-10-07 17:53:03.549142, Probability: 1.123196E-08
Time: 2024-10-07 18:23:03.651817, Probability: 1.123068E-08
Time: 2024-10-07 18:53:03.754492, Probability: 1.122940E-08
Time: 2024-10-07 19:23:03.857167, Probability: 1.122812E-08
Time: 2024-10-07 19:53:03.959843, Probability: 1.122682E-08
Time: 2024-10-07 20:23:04.062518, Probability: 1.122552E-08
Time: 2024-10-07 20:53:04.165193, Probability: 1.122420E-08
Time: 2024-10-07 21:23:04.267868, Probability: 1.122288E-08
Time: 2024-10-07 21:53:04.370544, Probability: 1.122155E-08
Time: 2024-10-07 22:23:04.473219, Probability: 1.122022E-08
Time: 2024-10-07 22:53:04.575894, Probability: 1.121887E-08
Time: 2024-10-07 23:23:04.678569, Probability: 1.121752E-08
Time: 2024-10-07 23:53:04.781245, Probability: 1.121616E-08
Time: 2024-10-08 00:23:04.883920, Probability: 1.121479E-08
Time: 2024-10-08 00:53:04.986595, Probability: 1.121341E-08
Time: 2024-10-08 01:23:05.089270, Probability: 1.121203E-08
Time: 2024-10-08 01:53:05.191946, Probability: 1.121063E-08
Time: 2024-10-08 02:23:05.294621, Probability: 1.120923E-08
Time: 2024-10-08 02:53:05.397296, Probability: 1.120782E-08
Time: 2024-10-08 03:23:05.499971, Probability: 1.120640E-08
Time: 2024-10-08 03:53:05.602647, Probability: 1.120498E-08
Time: 2024-10-08 04:23:05.705322, Probability: 1.120354E-08
Time: 2024-10-08 04:53:05.807997, Probability: 1.120210E-08
Time: 2024-10-08 05:23:05.910673, Probability: 1.120065E-08
Time: 2024-10-08 05:53:06.013348, Probability: 1.119920E-08
Time: 2024-10-08 06:23:06.116023, Probability: 1.119773E-08
Time: 2024-10-08 06:53:06.218698, Probability: 1.119626E-08
Time: 2024-10-08 07:23:06.321374, Probability: 1.119478E-08
Time: 2024-10-08 07:53:06.424049, Probability: 1.119329E-08
Time: 2024-10-08 08:23:06.526724, Probability: 1.119179E-08
Time: 2024-10-08 08:53:06.629399, Probability: 1.119029E-08
Time: 2024-10-08 09:23:06.732075, Probability: 1.118877E-08
Time: 2024-10-08 09:53:06.834750, Probability: 1.118725E-08
Time: 2024-10-08 10:23:06.937425, Probability: 1.118572E-08
Time: 2024-10-08 10:53:07.040100, Probability: 1.118419E-08
Time: 2024-10-08 11:23:07.142776, Probability: 1.118264E-08
Time: 2024-10-08 11:53:07.245451, Probability: 1.118109E-08
Time: 2024-10-08 12:23:07.348126, Probability: 1.117953E-08
Time: 2024-10-08 12:53:07.450801, Probability: 1.117797E-08
Time: 2024-10-08 13:23:07.553477, Probability: 1.117639E-08
Time: 2024-10-08 13:53:07.656152, Probability: 1.117481E-08
Time: 2024-10-08 14:23:07.758827, Probability: 1.117322E-08
Time: 2024-10-08 14:53:07.861502, Probability: 1.117162E-08
Time: 2024-10-08 15:23:07.964178, Probability: 1.117001E-08
Time: 2024-10-08 15:53:08.066853, Probability: 1.116840E-08
Time: 2024-10-08 16:23:08.169528, Probability: 1.116678E-08
Time: 2024-10-08 16:53:08.272204, Probability: 1.116515E-08
Time: 2024-10-08 17:23:08.374879, Probability: 1.116351E-08
Time: 2024-10-08 17:53:08.477554, Probability: 1.116187E-08
Time: 2024-10-08 18:23:08.580229, Probability: 1.116022E-08
Time: 2024-10-08 18:53:08.682905, Probability: 1.115856E-08
Time: 2024-10-08 19:23:08.785580, Probability: 1.115689E-08
Time: 2024-10-08 19:53:08.888255, Probability: 1.115522E-08
Time: 2024-10-08 20:23:08.990930, Probability: 1.115353E-08
Time: 2024-10-08 20:53:09.093606, Probability: 1.115184E-08
Time: 2024-10-08 21:23:09.196281, Probability: 1.115015E-08
Time: 2024-10-08 21:53:09.298956, Probability: 1.114844E-08
Time: 2024-10-08 22:23:09.401631, Probability: 1.114673E-08
Time: 2024-10-08 22:53:09.504307, Probability: 1.114501E-08
Time: 2024-10-08 23:23:09.606982, Probability: 1.114328E-08
Time: 2024-10-08 23:53:09.709657, Probability: 1.114155E-08
Time: 2024-10-09 00:23:09.812332, Probability: 1.113980E-08
Time: 2024-10-09 00:53:09.915008, Probability: 1.113805E-08
Time: 2024-10-09 01:23:10.017683, Probability: 1.113630E-08
Time: 2024-10-09 01:53:10.120358, Probability: 1.113453E-08
Time: 2024-10-09 02:23:10.223033, Probability: 1.113276E-08
Time: 2024-10-09 02:53:10.325709, Probability: 1.113098E-08
Time: 2024-10-09 03:23:10.428384, Probability: 1.112919E-08
Time: 2024-10-09 03:53:10.531059, Probability: 1.112740E-08
Time: 2024-10-09 04:23:10.633735, Probability: 1.112560E-08
Time: 2024-10-09 04:53:10.736410, Probability: 1.112379E-08
Time: 2024-10-09 05:23:10.839085, Probability: 1.112197E-08
Time: 2024-10-09 05:53:10.941760, Probability: 1.112015E-08
Time: 2024-10-09 06:23:11.044436, Probability: 1.111832E-08
Time: 2024-10-09 06:53:11.147111, Probability: 1.111648E-08
Time: 2024-10-09 07:23:11.249786, Probability: 1.111463E-08
Time: 2024-10-09 07:53:11.352461, Probability: 1.111278E-08
Time: 2024-10-09 08:23:11.455137, Probability: 1.111092E-08
Time: 2024-10-09 08:53:11.557812, Probability: 1.110905E-08
Time: 2024-10-09 09:23:11.660487, Probability: 1.110718E-08
Time: 2024-10-09 09:53:11.763162, Probability: 1.110530E-08
Time: 2024-10-09 10:23:11.865838, Probability: 1.110341E-08
Time: 2024-10-09 10:53:11.968513, Probability: 1.110151E-08
Time: 2024-10-09 11:23:12.071188, Probability: 1.109961E-08
Time: 2024-10-09 11:53:12.173863, Probability: 1.109770E-08
Time: 2024-10-09 12:23:12.276539, Probability: 1.109578E-08
Time: 2024-10-09 12:53:12.379214, Probability: 1.109386E-08
Time: 2024-10-09 13:23:12.481889, Probability: 1.109192E-08
Time: 2024-10-09 13:53:12.584564, Probability: 1.108999E-08
Time: 2024-10-09 14:23:12.687240, Probability: 1.108804E-08
Time: 2024-10-09 14:53:12.789915, Probability: 1.108609E-08
Time: 2024-10-09 15:23:12.892590, Probability: 1.108413E-08
Time: 2024-10-09 15:53:12.995266, Probability: 1.108216E-08
Time: 2024-10-09 16:23:13.097941, Probability: 1.108019E-08
Time: 2024-10-09 16:53:13.200616, Probability: 1.107820E-08
Time: 2024-10-09 17:23:13.303291, Probability: 1.107622E-08
Time: 2024-10-09 17:53:13.405967, Probability: 1.107422E-08
Time: 2024-10-09 18:23:13.508642, Probability: 1.107222E-08
Time: 2024-10-09 18:53:13.611317, Probability: 1.107021E-08
Time: 2024-10-09 19:23:13.713992, Probability: 1.106819E-08
Time: 2024-10-09 19:53:13.816668, Probability: 1.106617E-08
Time: 2024-10-09 20:23:13.919343, Probability: 1.106414E-08
Time: 2024-10-09 20:53:14.022018, Probability: 1.106211E-08
Time: 2024-10-09 21:23:14.124693, Probability: 1.106006E-08
Time: 2024-10-09 21:53:14.227369, Probability: 1.105801E-08
Time: 2024-10-09 22:23:14.330044, Probability: 1.105596E-08
Time: 2024-10-09 22:53:14.432719, Probability: 1.105389E-08
Time: 2024-10-09 23:23:14.535394, Probability: 1.105182E-08
Time: 2024-10-09 23:53:14.638070, Probability: 1.104974E-08
Time: 2024-10-10 00:23:14.740745, Probability: 1.104766E-08
Time: 2024-10-10 00:53:14.843420, Probability: 1.104557E-08
Time: 2024-10-10 01:23:14.946095, Probability: 1.104347E-08
Time: 2024-10-10 01:53:15.048771, Probability: 1.104136E-08
Time: 2024-10-10 02:23:15.151446, Probability: 1.103925E-08
Time: 2024-10-10 02:53:15.254121, Probability: 1.103714E-08
Time: 2024-10-10 03:23:15.356797, Probability: 1.103501E-08
Time: 2024-10-10 03:53:15.459472, Probability: 1.103288E-08
Time: 2024-10-10 04:23:15.562147, Probability: 1.103074E-08
Time: 2024-10-10 04:53:15.664822, Probability: 1.102860E-08
Time: 2024-10-10 05:23:15.767498, Probability: 1.102645E-08
Time: 2024-10-10 05:53:15.870173, Probability: 1.102429E-08
Time: 2024-10-10 06:23:15.972848, Probability: 1.102212E-08
Time: 2024-10-10 06:53:16.075523, Probability: 1.101995E-08
Time: 2024-10-10 07:23:16.178199, Probability: 1.101777E-08
Time: 2024-10-10 07:53:16.280874, Probability: 1.101559E-08
Time: 2024-10-10 08:23:16.383549, Probability: 1.101340E-08
Time: 2024-10-10 08:53:16.486224, Probability: 1.101120E-08
Time: 2024-10-10 09:23:16.588900, Probability: 1.100900E-08
Time: 2024-10-10 09:53:16.691575, Probability: 1.100679E-08
Time: 2024-10-10 10:23:16.794250, Probability: 1.100457E-08
Time: 2024-10-10 10:53:16.896925, Probability: 1.100235E-08
Time: 2024-10-10 11:23:16.999601, Probability: 1.100012E-08
Time: 2024-10-10 11:53:17.102276, Probability: 1.099788E-08
Time: 2024-10-10 12:23:17.204951, Probability: 1.099564E-08
Time: 2024-10-10 12:53:17.307626, Probability: 1.099339E-08
Time: 2024-10-10 13:23:17.410302, Probability: 1.099113E-08
Time: 2024-10-10 13:53:17.512977, Probability: 1.098887E-08
Time: 2024-10-10 14:23:17.615652, Probability: 1.098660E-08
Time: 2024-10-10 14:53:17.718328, Probability: 1.098433E-08
Time: 2024-10-10 15:23:17.821003, Probability: 1.098205E-08
Time: 2024-10-10 15:53:17.923678, Probability: 1.097976E-08
Time: 2024-10-10 16:23:18.026353, Probability: 1.097747E-08
Time: 2024-10-10 16:53:18.129029, Probability: 1.097517E-08
Time: 2024-10-10 17:23:18.231704, Probability: 1.097286E-08
Time: 2024-10-10 17:53:18.334379, Probability: 1.097055E-08
Time: 2024-10-10 18:23:18.437054, Probability: 1.096823E-08
Time: 2024-10-10 18:53:18.539730, Probability: 1.096591E-08
Time: 2024-10-10 19:23:18.642405, Probability: 1.096358E-08
Time: 2024-10-10 19:53:18.745080, Probability: 1.096124E-08
Time: 2024-10-10 20:23:18.847755, Probability: 1.095890E-08
Time: 2024-10-10 20:53:18.950431, Probability: 1.095655E-08
Time: 2024-10-10 21:23:19.053106, Probability: 1.095419E-08
Time: 2024-10-10 21:53:19.155781, Probability: 1.095183E-08
Time: 2024-10-10 22:23:19.258456, Probability: 1.094946E-08
Time: 2024-10-10 22:53:19.361132, Probability: 1.094709E-08
Time: 2024-10-10 23:23:19.463807, Probability: 1.094471E-08
Time: 2024-10-10 23:53:19.566482, Probability: 1.094232E-08
Time: 2024-10-11 00:23:19.669157, Probability: 1.093993E-08
Time: 2024-10-11 00:53:19.771833, Probability: 1.093753E-08
Time: 2024-10-11 01:23:19.874508, Probability: 1.093513E-08
Time: 2024-10-11 01:53:19.977183, Probability: 1.093272E-08
Time: 2024-10-11 02:23:20.079859, Probability: 1.093030E-08
Time: 2024-10-11 02:53:20.182534, Probability: 1.092788E-08
Time: 2024-10-11 03:23:20.285209, Probability: 1.092545E-08
Time: 2024-10-11 03:53:20.387884, Probability: 1.092302E-08
Time: 2024-10-11 04:23:20.490560, Probability: 1.092058E-08
Time: 2024-10-11 04:53:20.593235, Probability: 1.091813E-08
Time: 2024-10-11 05:23:20.695910, Probability: 1.091568E-08
Time: 2024-10-11 05:53:20.798585, Probability: 1.091322E-08
Time: 2024-10-11 06:23:20.901261, Probability: 1.091076E-08
Time: 2024-10-11 06:53:21.003936, Probability: 1.090829E-08
Time: 2024-10-11 07:23:21.106611, Probability: 1.090581E-08
Time: 2024-10-11 07:53:21.209286, Probability: 1.090333E-08
Time: 2024-10-11 08:23:21.311962, Probability: 1.090085E-08
Time: 2024-10-11 08:53:21.414637, Probability: 1.089835E-08
Time: 2024-10-11 09:23:21.517312, Probability: 1.089586E-08
Time: 2024-10-11 09:53:21.619987, Probability: 1.089335E-08
Time: 2024-10-11 10:23:21.722663, Probability: 1.089084E-08
Time: 2024-10-11 10:53:21.825338, Probability: 1.088833E-08
Time: 2024-10-11 11:23:21.928013, Probability: 1.088581E-08
Time: 2024-10-11 11:53:22.030688, Probability: 1.088328E-08
Time: 2024-10-11 12:23:22.133364, Probability: 1.088075E-08
Time: 2024-10-11 12:53:22.236039, Probability: 1.087821E-08
Time: 2024-10-11 13:23:22.338714, Probability: 1.087566E-08
Time: 2024-10-11 13:53:22.441390, Probability: 1.087312E-08
Time: 2024-10-11 14:23:22.544065, Probability: 1.087056E-08
Time: 2024-10-11 14:53:22.646740, Probability: 1.086800E-08
Time: 2024-10-11 15:23:22.749415, Probability: 1.086543E-08
Time: 2024-10-11 15:53:22.852091, Probability: 1.086286E-08
Time: 2024-10-11 16:23:22.954766, Probability: 1.086028E-08
Time: 2024-10-11 16:53:23.057441, Probability: 1.085770E-08
Time: 2024-10-11 17:23:23.160116, Probability: 1.085511E-08
Time: 2024-10-11 17:53:23.262792, Probability: 1.085252E-08
Time: 2024-10-11 18:23:23.365467, Probability: 1.084992E-08
Time: 2024-10-11 18:53:23.468142, Probability: 1.084732E-08
Time: 2024-10-11 19:23:23.570817, Probability: 1.084471E-08
Time: 2024-10-11 19:53:23.673493, Probability: 1.084209E-08
Time: 2024-10-11 20:23:23.776168, Probability: 1.083947E-08
Time: 2024-10-11 20:53:23.878843, Probability: 1.083684E-08
Time: 2024-10-11 21:23:23.981518, Probability: 1.083421E-08
Time: 2024-10-11 21:53:24.084194, Probability: 1.083157E-08
Time: 2024-10-11 22:23:24.186869, Probability: 1.082893E-08
Time: 2024-10-11 22:53:24.289544, Probability: 1.082628E-08
Time: 2024-10-11 23:23:24.392219, Probability: 1.082363E-08
Time: 2024-10-11 23:53:24.494895, Probability: 1.082097E-08
Time: 2024-10-12 00:23:24.597570, Probability: 1.081831E-08
Time: 2024-10-12 00:53:24.700245, Probability: 1.081564E-08
Time: 2024-10-12 01:23:24.802921, Probability: 1.081297E-08
Time: 2024-10-12 01:53:24.905596, Probability: 1.081029E-08
Time: 2024-10-12 02:23:25.008271, Probability: 1.080760E-08
Time: 2024-10-12 02:53:25.110946, Probability: 1.080491E-08
Time: 2024-10-12 03:23:25.213622, Probability: 1.080222E-08
Time: 2024-10-12 03:53:25.316297, Probability: 1.079952E-08
Time: 2024-10-12 04:23:25.418972, Probability: 1.079681E-08
Time: 2024-10-12 04:53:25.521647, Probability: 1.079410E-08
Time: 2024-10-12 05:23:25.624323, Probability: 1.079138E-08
Time: 2024-10-12 05:53:25.726998, Probability: 1.078866E-08
Time: 2024-10-12 06:23:25.829673, Probability: 1.078594E-08
Time: 2024-10-12 06:53:25.932348, Probability: 1.078321E-08
Time: 2024-10-12 07:23:26.035024, Probability: 1.078047E-08
Time: 2024-10-12 07:53:26.137699, Probability: 1.077773E-08
Time: 2024-10-12 08:23:26.240374, Probability: 1.077498E-08
Time: 2024-10-12 08:53:26.343049, Probability: 1.077223E-08
Time: 2024-10-12 09:23:26.445725, Probability: 1.076948E-08
Time: 2024-10-12 09:53:26.548400, Probability: 1.076671E-08
Time: 2024-10-12 10:23:26.651075, Probability: 1.076395E-08
Time: 2024-10-12 10:53:26.753750, Probability: 1.076118E-08
Time: 2024-10-12 11:23:26.856426, Probability: 1.075840E-08
Time: 2024-10-12 11:53:26.959101, Probability: 1.075562E-08
Time: 2024-10-12 12:23:27.061776, Probability: 1.075283E-08
Time: 2024-10-12 12:53:27.164452, Probability: 1.075004E-08
Time: 2024-10-12 13:23:27.267127, Probability: 1.074725E-08
Time: 2024-10-12 13:53:27.369802, Probability: 1.074445E-08
Time: 2024-10-12 14:23:27.472477, Probability: 1.074164E-08
Time: 2024-10-12 14:53:27.575153, Probability: 1.073883E-08
Time: 2024-10-12 15:23:27.677828, Probability: 1.073602E-08
Time: 2024-10-12 15:53:27.780503, Probability: 1.073320E-08
Time: 2024-10-12 16:23:27.883178, Probability: 1.073037E-08
Time: 2024-10-12 16:53:27.985854, Probability: 1.072754E-08
Time: 2024-10-12 17:23:28.088529, Probability: 1.072471E-08
Time: 2024-10-12 17:53:28.191204, Probability: 1.072187E-08
Time: 2024-10-12 18:23:28.293879, Probability: 1.071903E-08
Time: 2024-10-12 18:53:28.396555, Probability: 1.071618E-08
Time: 2024-10-12 19:23:28.499230, Probability: 1.071333E-08
Time: 2024-10-12 19:53:28.601905, Probability: 1.071047E-08
Time: 2024-10-12 20:23:28.704580, Probability: 1.070761E-08
Time: 2024-10-12 20:53:28.807256, Probability: 1.070474E-08
Time: 2024-10-12 21:23:28.909931, Probability: 1.070187E-08
Time: 2024-10-12 21:53:29.012606, Probability: 1.069899E-08
Time: 2024-10-12 22:23:29.115281, Probability: 1.069611E-08
Time: 2024-10-12 22:53:29.217957, Probability: 1.069323E-08
Time: 2024-10-12 23:23:29.320632, Probability: 1.069034E-08
Time: 2024-10-12 23:53:29.423307, Probability: 1.068744E-08
Time: 2024-10-13 00:23:29.525983, Probability: 1.068454E-08
Time: 2024-10-13 00:53:29.628658, Probability: 1.068164E-08
Time: 2024-10-13 01:23:29.731333, Probability: 1.067873E-08
Time: 2024-10-13 01:53:29.834008, Probability: 1.067582E-08
Time: 2024-10-13 02:23:29.936684, Probability: 1.067290E-08
Time: 2024-10-13 02:53:30.039359, Probability: 1.066998E-08
Time: 2024-10-13 03:23:30.142034, Probability: 1.066706E-08
Time: 2024-10-13 03:53:30.244709, Probability: 1.066413E-08
Time: 2024-10-13 04:23:30.347385, Probability: 1.066119E-08
Time: 2024-10-13 04:53:30.450060, Probability: 1.065825E-08
Time: 2024-10-13 05:23:30.552735, Probability: 1.065531E-08
Time: 2024-10-13 05:53:30.655410, Probability: 1.065236E-08
Time: 2024-10-13 06:23:30.758086, Probability: 1.064941E-08
Time: 2024-10-13 06:53:30.860761, Probability: 1.064646E-08
